"","Zip","Median","Pop","city","state","latitude","longitude"
"19115","57339",27926,"1525","Fort Thompson","SD",44.074578,-99.43287
"19116","57340",46468.1876,"355","Fulton","SD",43.772732,-97.8416
"19117","57341",27926,"151","Gann Valley","SD",44.070421,-99.01332
"19118","57342",41148.827,"558","Geddes","SD",43.257067,-98.69907
"19119","57344",42794,"155","Harrison","SD",43.449261,-98.61919
"19120","57345",41196,"1238","Highmore","SD",44.601978,-99.44519
"19121","57346",41196,"68","Stephan","SD",44.246147,-99.45466
"19122","57348",47707.7928,"527","Hitchcock","SD",44.625453,-98.37219
"19123","57349",43958,"1493","Howard","SD",44.025045,-97.56056
"19124","57350",40866.0465,"14534","Huron","SD",44.377801,-98.20936
"19125","57353",47342.582,"829","Iroquois","SD",44.391844,-97.82982
"19126","57355",50167.9152,"1352","Kimball","SD",43.754325,-98.96882
"19127","57356",29583,"1993","Lake Andes","SD",43.144738,-98.51408
"19128","57358",40607,"34","Lane","SD",44.070966,-98.42594
"19129","57359",46087.3402,"649","Letcher","SD",43.896226,-98.14931
"19130","57361",29583,"198","Marty","SD",43.007052,-98.4172
"19131","57362",44006.166,"2149","Miller","SD",44.523028,-99.03397
"19132","57363",56572.8786,"1003","Mount Vernon","SD",43.69156,-98.2555
"19133","57364",42794,"56","New Holland","SD",43.429115,-98.61012
"19134","57365",40573,"522","Oacoma","SD",43.808858,-99.38782
"19135","57366",46345.8351,"2228","Parkston","SD",43.391523,-97.94713
"19136","57367",29583,"210","Pickstown","SD",43.062919,-98.53232
"19137","57368",45230,"1226","Plankinton","SD",43.733471,-98.47215
"19138","57369",44008.5536,"2495","Platte","SD",43.435193,-98.89387
"19139","57370",46500.4655,"814","Pukwana","SD",43.854809,-99.15712
"19140","57371",46737,"234","Ree Heights","SD",44.430739,-99.22041
"19141","57373",44526.672,"437","Saint Lawrence","SD",44.514512,-98.8941
"19142","57374",43140.077,"343","Spencer","SD",43.738472,-97.60039
"19143","57375",45230,"647","Stickney","SD",43.556293,-98.46986
"19144","57376",39202.5276,"1010","Tripp","SD",43.220164,-97.94616
"19145","57379",46471,"84","Virgil","SD",44.276539,-98.52872
"19146","57380",31055.184,"3470","Wagner","SD",43.045048,-98.29838
"19147","57381",46590.434,"490","Wessington","SD",44.428879,-98.71147
"19148","57382",40754.9567,"1591","Wessington Springs","SD",44.051324,-98.63556
"19149","57383",45276.248,"732","White Lake","SD",43.69412,-98.70407
"19150","57384",46471,"839","Wolsey","SD",44.414842,-98.47279
"19151","57385",44360.2481,"1221","Woonsocket","SD",44.05448,-98.28766
"19152","57386",50024,"209","Yale","SD",44.492158,-97.98222
"19153","57401",43834.0384,"30061","Aberdeen","SD",45.46932,-98.49646
"19154","57420",42305,"75","Akaska","SD",45.327593,-100.12424
"19155","57421",41023,"88","Amherst","SD",45.755146,-97.92723
"19156","57422",39048,"235","Andover","SD",45.418297,-97.92959
"19157","57424",49820.3414,"291","Ashton","SD",45.008745,-98.52375
"19158","57426",48683,"63","Barnard","SD",45.727807,-98.50795
"19159","57427",50326.0988,"620","Bath","SD",45.499572,-98.30102
"19160","57428",42076.6151,"710","Bowdle","SD",45.459575,-99.67824
"19161","57429",50600,"94","Brentford","SD",45.163452,-98.319296
"19162","57430",41023,"2243","Britton","SD",45.827391,-97.73978
"19163","57432",45833.48,"465","Claremont","SD",45.674523,-98.01846
"19164","57433",48683,"383","Columbia","SD",45.625285,-98.31005
"19165","57434",52195.9872,"566","Conde","SD",45.175381,-98.08986
"19166","57435",39752.9566,"247","Cresbard","SD",45.160833,-98.92417
"19167","57436",50600,"384","Doland","SD",44.863792,-98.08876
"19168","57437",32983.452,"1286","Eureka","SD",45.796151,-99.62497
"19169","57438",38203,"1580","Faulkton","SD",45.06623,-99.1345
"19170","57439",57781,"52","Ferney","SD",45.32904,-98.083721
"19171","57440",50587.8928,"612","Frankfort","SD",44.857069,-98.27191
"19172","57441",48683,"607","Frederick","SD",45.834246,-98.51539
"19173","57442",42366.1799,"1664","Gettysburg","SD",45.007901,-100.05209
"19174","57445",56932.1566,"2068","Groton","SD",45.458312,-98.13416
"19175","57446",48683,"472","Hecla","SD",45.864171,-98.18814
"19176","57448",40074.4026,"348","Hosmer","SD",45.593008,-99.44937
"19177","57449",48683,"146","Houghton","SD",45.726524,-98.21765
"19178","57450",42401.9813,"672","Hoven","SD",45.253428,-99.84288
"19179","57451",48835.628,"2293","Ipswich","SD",45.43694,-99.02218
"19180","57452",42443.6528,"278","Java","SD",45.549059,-99.88459
"19181","57454",40824.71,"558","Langford","SD",45.612148,-97.76274
"19182","57455",42422,"96","Lebanon","SD",45.041882,-99.76851
"19183","57456",33650.3278,"862","Leola","SD",45.743673,-98.94361
"19184","57457",31923,"90","Longlake","SD",45.893818,-99.15407
"19185","57460",53734.7011,"365","Mansfield","SD",45.26493,-98.65019
"19186","57461",50320.7294,"392","Mellette","SD",45.152388,-98.42497
"19187","57465",47087.785,"371","Northville","SD",45.151166,-98.65671
"19188","57466",39072.5558,"124","Onaka","SD",45.213867,-99.48135
"19189","57467",44377.349,"293","Orient","SD",44.84796,-99.11828
"19190","57468",39048,"247","Pierpont","SD",45.493324,-97.78571
"19191","57469",40354.9974,"3305","Redfield","SD",44.864263,-98.5409
"19192","57470",42081.703,"143","Rockham","SD",44.899458,-98.86967
"19193","57471",42315.9782,"674","Roscoe","SD",45.42443,-99.3053
"19194","57472",42305,"953","Selby","SD",45.486222,-100.04843
"19195","57473",39277.5793,"161","Seneca","SD",45.020366,-99.50178
"19196","57474",57781,"197","Stratford","SD",45.287179,-98.27899
"19197","57475",42288.6,"160","Tolstoy","SD",45.223419,-99.62537
"19198","57476",49826.8766,"463","Tulare","SD",44.713517,-98.61569
"19199","57477",50600,"117","Turton","SD",45.032244,-98.14355
"19200","57479",57781,"666","Warner","SD",45.321875,-98.46429
"19201","57481",42966.8415,"598","Westport","SD",45.663385,-98.62274
"19202","57501",52266.0374,"16309","Pierre","SD",44.425356,-100.29145
"19203","57520",48958,"153","Agar","SD",44.830961,-100.11167
"19204","57521",37555.7953,"167","Belvidere","SD",43.839641,-101.26996
"19205","57522",56779,"463","Blunt","SD",44.500958,-99.99188
"19206","57523",34262.5731,"1094","Burke","SD",43.190783,-99.28191
"19207","57528",42500,"748","Colome","SD",43.205207,-99.76123
"19208","57529",37012.0196,"395","Dallas","SD",43.263007,-99.5615
"19209","57531",49464,"228","Draper","SD",43.990243,-100.52716
"19210","57532",51815.0994,"2835","Fort Pierre","SD",44.326157,-100.43382
"19211","57533",33787.1323,"1900","Gregory","SD",43.229236,-99.42096
"19212","57534",42500,"183","Hamill","SD",43.630273,-99.7528
"19213","57536",56378.5648,"469","Harrold","SD",44.461748,-99.77535
"19214","57537",51875,"83","Hayes","SD",44.545795,-101.12947
"19215","57538",34482,"322","Herrick","SD",43.070066,-99.16628
"19216","57540",41196,"106","Holabird","SD",44.466602,-99.61724
"19217","57541",42500,"167","Ideal","SD",43.615797,-99.93186
"19218","57543",38329.868,"870","Kadoka","SD",43.829457,-101.52963
"19219","57544",38999.072,"419","Kennebec","SD",43.908053,-99.81529
"19220","57547",35612,"139","Long Valley","SD",43.501449,-101.51685
"19221","57548",29000,"1380","Lower Brule","SD",44.057302,-99.54871
"19222","57551",31378.6096,"2279","Martin","SD",43.223447,-101.65737
"19223","57552",46916.6773,"554","Midland","SD",44.159861,-101.19002
"19224","57553",46281,"153","Milesville","SD",44.478744,-101.63569
"19225","57555",35184.8616,"3834","Mission","SD",43.233874,-100.64693
"19226","57559",49464,"638","Murdo","SD",43.889878,-100.74257
"19227","57560",34275.8776,"436","Norris","SD",43.493132,-101.16474
"19228","57562",49464,"98","Okaton","SD",43.908211,-101.00351
"19229","57563",36071,"240","Okreek","SD",43.360304,-100.38868
"19230","57564",48895.904,"995","Onida","SD",44.68577,-100.04014
"19231","57566",34336.7745,"1060","Parmelee","SD",43.321116,-101.05768
"19232","57567",45653.3671,"1406","Philip","SD",44.036966,-101.71251
"19233","57568",40573,"689","Presho","SD",43.893368,-100.0569
"19234","57569",39455.0482,"445","Reliance","SD",43.839997,-99.57459
"19235","57570",23247,"2064","Rosebud","SD",43.232817,-100.90791
"19236","57571",34482,"14","Saint Charles","SD",43.085296,-99.09765
"19237","57572",23247,"1847","Saint Francis","SD",43.111157,-100.94904
"19238","57574",41467,"104","Tuthill","SD",43.126441,-101.3747
"19239","57576",40921.5272,"204","Vivian","SD",43.934133,-100.2916
"19240","57577",35650.643,"1211","Wanblee","SD",43.552017,-101.67309
"19241","57579",34055,"1330","White River","SD",43.579476,-100.77982
"19242","57580",39241.9069,"4449","Winner","SD",43.289115,-99.97143
"19243","57584",42500,"125","Witten","SD",43.528885,-100.09039
"19244","57585",34055,"226","Wood","SD",43.557963,-100.38483
"19245","57601",38533.1565,"4003","Mobridge","SD",45.472087,-100.45819
"19246","57620",33361,"515","Bison","SD",45.454454,-102.5039
"19247","57621",31750,"378","Bullhead","SD",45.764511,-101.07093
"19248","57622",27578,"318","Cherry Creek","SD",44.617992,-101.53458
"19249","57623",27578,"1042","Dupree","SD",45.103367,-101.63974
"19250","57625",25429.6546,"4230","Eagle Butte","SD",44.926725,-101.18538
"19251","57626",34656.2969,"971","Faith","SD",44.947869,-102.02661
"19252","57630",40847,"32","Glencross","SD",45.098685,-100.879214
"19253","57631",42473.2208,"361","Glenham","SD",45.592102,-100.28391
"19254","57632",42833,"634","Herreid","SD",45.834848,-100.1001
"19255","57633",36431.3124,"414","Isabel","SD",45.448377,-101.44983
"19256","57634",31750,"115","Keldron","SD",45.814856,-101.85821
"19257","57636",40847,"164","Lantry","SD",45.03794,-101.42207
"19258","57638",69270.4377,"1986","Lemmon","ND",46.034096,-102.11476
"19259","57639",31750,"371","Little Eagle","SD",45.708402,-101.154581
"19260","57640",33361,"176","Lodgepole","SD",45.768967,-102.70446
"19261","57641",64076,"313","McIntosh","SD",45.869314,-101.318
"19262","57642",57450.0205,"1976","McLaughlin","SD",45.796863,-100.77282
"19263","57644",32154.3902,"335","Meadow","SD",45.402823,-102.13021
"19264","57645",68246.9636,"213","Morristown","SD",45.884074,-101.7111
"19265","57646",42833,"199","Mound City","SD",45.700753,-100.09434
"19266","57648",78448,"349","Pollock","SD",45.896895,-100.28995
"19267","57649",33631.3159,"217","Prairie City","SD",45.511837,-102.85815
"19268","57650",34792,"29","Ralph","SD",45.849098,-103.01489
"19269","57651",34792,"115","Reva","SD",45.414346,-103.14501
"19270","57652",40847,"402","Ridgeview","SD",45.125932,-100.56202
"19271","57656",40444.0029,"723","Timber Lake","SD",45.354993,-101.0562
"19272","57657",34560.434,"203","Trail City","SD",45.51978,-100.88176
"19273","57658",30195,"446","Wakpala","SD",45.68838,-100.51908
"19274","57660",67150.7764,"97","Watauga","SD",45.831561,-101.48462
"19275","57661",40847,"88","Whitehorse","SD",45.198748,-100.85342
"19276","57701",38753.6641,"43462","Rapid City","SD",44.085288,-103.21335
"19277","57702",63337.862,"32980","Rapid City","SD",44.052788,-103.34302
"19278","57703",51919.3553,"14205","Rapid City","SD",44.05164,-103.13061
"19279","57706",42492.782,"2903","Ellsworth AFB","SD",44.144225,-103.08527
"19280","57714",41467,"872","Allen","SD",43.31492,-101.92918
"19281","57716",21677.909,"486","Batesland","SD",43.134526,-102.16756
"19282","57717",42231.0001,"8007","Belle Fourche","SD",44.768396,-103.83095
"19283","57718",53082.985,"6307","Black Hawk","SD",44.173449,-103.33329
"19284","57719",46235.7252,"6217","Box Elder","SD",44.122693,-103.06315
"19285","57720",34792,"651","Buffalo","SD",45.547869,-103.58054
"19286","57722",43042.7336,"283","Buffalo Gap","SD",43.473186,-102.98607
"19287","57724",70495,"226","Camp Crook","SD",45.616269,-103.92593
"19288","57725",48526,"162","Caputa","SD",43.940637,-102.8122
"19289","57730",44130.2264,"5315","Custer","SD",43.789695,-103.63631
"19290","57732",51108.162,"1979","Deadwood","SD",44.338702,-103.70916
"19291","57735",42568.8388,"1327","Edgemont","SD",43.424499,-103.90273
"19292","57738",48958,"170","Fairburn","SD",43.682883,-103.24356
"19293","57741",53333,"63","Fort Meade","SD",44.40932,-103.455428
"19294","57744",47244.7179,"2238","Hermosa","SD",43.796169,-103.07698
"19295","57745",52015.6284,"2109","Hill City","SD",43.965949,-103.62797
"19296","57747",35405.6119,"5870","Hot Springs","SD",43.401616,-103.5051
"19297","57748",30100.826,"318","Howes","SD",44.59203,-101.98721
"19298","57750",36932.844,"295","Interior","SD",43.654636,-101.94355
"19299","57751",70034.3296,"844","Keystone","SD",43.892254,-103.41721
"19300","57752",19527.4962,"2245","Kyle","SD",43.389365,-102.17671
"19301","57754",41679.3195,"3793","Lead","SD",44.312922,-103.83118
"19302","57755",34792,"116","Ludlow","SD",45.869257,-103.29412
"19303","57756",22931.453,"1126","Manderson","SD",43.24449,-102.49502
"19304","57758",36836.285,"200","Mud Butte","SD",45.033915,-102.78168
"19305","57759",41214,"546","Nemo","SD",44.197255,-103.53733
"19306","57760",34383.34,"1353","Newell","SD",44.854326,-103.32109
"19307","57761",46363.2406,"1210","New Underwood","SD",44.133058,-102.78887
"19308","57762",34375,"531","Nisland","SD",44.688572,-103.59186
"19309","57763",41250,"282","Oelrichs","SD",43.178182,-103.22927
"19310","57764",24487.44,"1923","Oglala","SD",43.257154,-102.77414
"19311","57766",41250,"237","Oral","SD",43.364717,-103.23035
"19312","57767",44664.1714,"149","Owanka","SD",44.110334,-102.58976
"19313","57769",52675.424,"3515","Piedmont","SD",44.236634,-103.33998
"19314","57770",31113.2487,"5271","Pine Ridge","SD",43.046493,-102.57323
"19315","57772",18915.7379,"2048","Porcupine","SD",43.331433,-102.38093
"19316","57773",48958,"133","Pringle","SD",43.609557,-103.59517
"19317","57775",47001.6312,"230","Quinn","SD",44.042842,-102.07873
"19318","57776",34792,"15","Redig","SD",45.578941,-103.493668
"19319","57779",55859,"333","Saint Onge","SD",44.578116,-103.75465
"19320","57780",48526,"102","Scenic","SD",43.726261,-102.41628
"19321","57782",41250,"61","Smithwick","SD",43.239655,-103.527757
"19322","57783",42255.6893,"14290","Spearfish","SD",44.48837,-103.87853
"19323","57785",41116.2162,"9377","Sturgis","SD",44.409616,-103.46597
"19324","57787",37244,"365","Union Center","SD",44.619045,-102.76873
"19325","57788",37995.7446,"485","Vale","SD",44.60302,-103.36866
"19326","57790",48526,"1111","Wall","SD",44.018548,-102.23778
"19327","57791",43775.1498,"190","Wasta","SD",44.067091,-102.47618
"19328","57792",37244,"129","White Owl","SD",44.562488,-102.41683
"19329","57793",55169.0716,"1913","Whitewood","SD",44.472475,-103.62933
"19330","57794",20887.856,"644","Wounded Knee","SD",43.138184,-102.36897
"19331","57799",49098,"660","Spearfish","SD",44.492688,-103.86974
"19332","58001",54453,"53","Abercrombie","ND",46.448462,-96.73165
"19333","58002",60977.8,"20","Absaraka","ND",46.859694,-97.214587
"19334","58004",59140.0787,"274","Amenia","ND",47.028291,-97.25029
"19335","58005",65930.7684,"491","Argusville","ND",47.057098,-96.95043
"19336","58006",62679,"505","Arthur","ND",47.10167,-97.2147
"19337","58007",56461.9248,"131","Ayr","ND",47.020312,-97.45571
"19338","58008",52710.0446,"265","Barney","ND",46.304176,-96.99819
"19339","58009",49185,"106","Blanchard","ND",47.331202,-97.25077
"19340","58011",52983,"422","Buffalo","ND",46.920174,-97.54484
"19341","58012",58426,"2050","Casselton","ND",46.912684,-97.18939
"19342","58013",49643,"166","Cayuga","ND",46.076891,-97.35562
"19343","58015",54453,"303","Christine","ND",46.581114,-96.823
"19344","58016",47602.4014,"183","Clifford","ND",47.34623,-97.46372
"19345","58017",49307.1944,"435","Cogswell","ND",46.059066,-97.80989
"19346","58018",54643.4609,"362","Colfax","ND",46.437401,-96.89354
"19347","58021",68824,"454","Davenport","ND",46.729689,-97.07941
"19348","58027",45129.4094,"1491","Enderlin","ND",46.630659,-97.6003
"19349","58029",62679,"158","Erie","ND",47.118212,-97.38881
"19350","58030",55375,"755","Fairmount","ND",46.043951,-96.66927
"19351","58031",53588.0056,"491","Fingal","ND",46.767912,-97.67144
"19352","58032",49597.034,"761","Forman","ND",46.098941,-97.63549
"19353","58033",55667,"401","Fort Ransom","ND",46.449141,-97.91961
"19354","58035",50256.1719,"341","Galesburg","ND",47.25098,-97.426
"19355","58036",62679,"332","Gardner","ND",47.15096,-96.96482
"19356","58038",58839.957,"355","Grandin","ND",47.251489,-96.98522
"19357","58040",49079,"912","Gwinner","ND",46.214772,-97.66923
"19358","58041",43502.2209,"1785","Hankinson","ND",46.052141,-96.91067
"19359","58042",77360.4504,"1220","Harwood","ND",46.984696,-96.9327
"19360","58043",49643,"209","Havana","ND",45.979819,-97.57406
"19361","58045",41085.999,"2287","Hillsboro","ND",47.389215,-97.05327
"19362","58046",44765.5663,"680","Hope","ND",47.293363,-97.75338
"19363","58047",68726.2318,"2843","Horace","ND",46.724294,-96.8728
"19364","58048",61889.601,"513","Hunter","ND",47.198818,-97.21831
"19365","58049",54118.6485,"372","Kathryn","ND",46.657292,-97.98732
"19366","58051",65747.1689,"1378","Kindred","ND",46.634764,-97.02012
"19367","58052",62575.8739,"613","Leonard","ND",46.650902,-97.28313
"19368","58053",43416.0635,"1332","Lidgerwood","ND",46.067238,-97.18736
"19369","58054",48146.3899,"3357","Lisbon","ND",46.43383,-97.67678
"19370","58056",47753.7473,"189","Luverne","ND",47.252754,-97.93864
"19371","58057",47985.4162,"169","Mcleod","ND",46.451477,-97.24848
"19372","58058",42708,"127","Mantador","ND",46.167324,-96.98251
"19373","58059",72977.3472,"1037","Mapleton","ND",46.839654,-97.12241
"19374","58060",48550.8727,"1477","Milnor","ND",46.253432,-97.44507
"19375","58061",53105.7782,"417","Mooreton","ND",46.27338,-96.88178
"19376","58062",54409.25,"196","Nome","ND",46.669107,-97.81842
"19377","58063",53990,"362","Oriska","ND",46.947243,-97.81827
"19378","58064",52778.9009,"504","Page","ND",47.151891,-97.60401
"19379","58065",53990,"29","Pillsbury","ND",46.650741,-98.195722
"19380","58067",49643,"339","Rutland","ND",46.072821,-97.49872
"19381","58068",41063,"379","Sheldon","ND",46.564908,-97.43763
"19382","58069",49512.4904,"152","Stirum","ND",46.232799,-97.85092
"19383","58071",53147.9466,"409","Tower City","ND",46.930679,-97.68708
"19384","58072",39772.669,"8316","Valley City","ND",46.934311,-98.02374
"19385","58075",45462.2482,"9993","Wahpeton","ND",46.28232,-96.68494
"19386","58076",46028,"488","Wahpeton","ND",46.271839,-96.608142
"19387","58077",54465.8506,"693","Walcott","ND",46.533488,-96.93756
"19388","58078",55871.014,"15953","West Fargo","ND",46.875367,-96.90503
"19389","58079",56502.7798,"528","Wheatland","ND",46.883504,-97.35616
"19390","58081",53390.9901,"1027","Wyndmere","ND",46.282064,-97.13477
"19391","58102",42432.2226,"30121","Fargo","ND",46.900348,-96.80016
"19392","58103",40347.0389,"46859","Fargo","ND",46.860864,-96.81602
"19393","58104",68219.9374,"14341","Fargo","ND",46.812118,-96.839
"19394","58105",24750,"1762","Fargo","ND",46.9414,-96.967371
"19395","58201",48814.297,"32537","Grand Forks","ND",47.899217,-97.05896
"19396","58202",20680,"1726","Grand Forks","ND",47.920679,-97.07228
"19397","58203",34891.2753,"16947","Grand Forks","ND",47.938898,-97.08401
"19398","58204",55052,"4739","Grand Forks AFB","ND",47.943847,-97.37255
"19399","58205",55052,"93","Grand Forks AFB","ND",47.933481,-97.394446
"19400","58210",46161,"453","Adams","ND",48.391059,-98.11173
"19401","58212",40226.6734,"609","Aneta","ND",47.694,-97.99703
"19402","58214",54065.6403,"379","Arvilla","ND",47.930777,-97.49066
"19403","58216",55556,"170","Bathgate","ND",48.883906,-97.4489
"19404","58218",50729,"749","Buxton","ND",47.592267,-97.07503
"19405","58219",49185,"35","Caledonia","ND",47.472415,-96.8887
"19406","58220",46627.9374,"2689","Cavalier","ND",48.797042,-97.69887
"19407","58222",43726,"369","Crystal","ND",48.62293,-97.67862
"19408","58223",50399.5104,"253","Cummings","ND",47.505171,-97.05906
"19409","58224",39071,"54","Dahlen","ND",48.173113,-97.95766
"19410","58225",107481.5768,"1272","Drayton","ND",48.593133,-97.22272
"19411","58227",45935.0319,"577","Edinburg","ND",48.527038,-97.90612
"19412","58228",60576.7667,"1065","Emerado","ND",47.882652,-97.35564
"19413","58229",47978.4149,"170","Fairdale","ND",48.497876,-98.23678
"19414","58230",44191,"751","Finley","ND",47.475797,-97.80427
"19415","58231",53527.4258,"559","Fordville","ND",48.214268,-97.82544
"19416","58233",53857.2632,"351","Forest River","ND",48.228707,-97.52498
"19417","58235",57530,"480","Gilby","ND",48.084335,-97.47238
"19418","58237",42363.2578,"5858","Grafton","ND",48.415911,-97.4096
"19419","58238",54090.0704,"209","Hamilton","ND",48.782885,-97.4149
"19420","58239",57479,"86","Hannah","ND",48.950929,-98.66921
"19421","58240",50740.8336,"1292","Hatton","ND",47.631,-97.48511
"19422","58241",43726,"165","Hensel","ND",48.710208,-97.69893
"19423","58243",53155.033,"617","Hoople","ND",48.515762,-97.66385
"19424","58244",57530,"287","Inkster","ND",48.144073,-97.63321
"19425","58249",43402.3154,"2944","Langdon","ND",48.811921,-98.31033
"19426","58250",46161,"335","Lankin","ND",48.288615,-98.00082
"19427","58251",54077.1107,"2139","Larimore","ND",47.942137,-97.67455
"19428","58254",39071,"665","Mcville","ND",47.765244,-98.16357
"19429","58256",57530,"949","Manvel","ND",48.083218,-97.18994
"19430","58257",43746.9375,"2337","Mayville","ND",47.490878,-97.29392
"19431","58258",57042.106,"291","Mekinock","ND",48.008825,-97.35424
"19432","58259",39071,"544","Michigan","ND",48.052404,-98.12379
"19433","58260",57479,"239","Milton","ND",48.622954,-98.05162
"19434","58261",53164.9864,"1247","Minto","ND",48.288316,-97.28711
"19435","58262",43726,"179","Mountain","ND",48.689123,-97.86695
"19436","58265",52668.7361,"630","Neche","ND",48.956342,-97.59021
"19437","58266",51798.4518,"249","Niagara","ND",48.000075,-97.85041
"19438","58267",58456.7635,"1560","Northwood","ND",47.76354,-97.59279
"19439","58269",57479,"266","Osnabrock","ND",48.695247,-98.17672
"19440","58270",44781.126,"2099","Park River","ND",48.39642,-97.78025
"19441","58271",55556,"788","Pembina","ND",48.943042,-97.27924
"19442","58272",39071,"338","Petersburg","ND",48.013283,-97.99298
"19443","58273",53688,"283","Pisek","ND",48.303376,-97.69767
"19444","58274",44635.5956,"1054","Portland","ND",47.491179,-97.46343
"19445","58275",58556.1536,"779","Reynolds","ND",47.67933,-97.121
"19446","58276",51628,"676","Saint Thomas","ND",48.628551,-97.44823
"19447","58277",44191,"228","Sharon","ND",47.608142,-97.8179
"19448","58278",64432,"1859","Thompson","ND",47.772417,-97.11074
"19449","58281",57479,"150","Wales","ND",48.855352,-98.6171
"19450","58282",43471.2193,"1597","Walhalla","ND",48.915739,-97.92312
"19451","58301",39922.8834,"9905","Devils Lake","ND",48.122688,-98.87752
"19452","58311",57479,"129","Alsen","ND",48.637939,-98.61192
"19453","58316",26636.1633,"6303","Belcourt","ND",48.837507,-99.76388
"19454","58317",43684,"325","Bisbee","ND",48.628607,-99.37707
"19455","58318",37987.768,"3876","Bottineau","ND",48.864955,-100.41403
"19456","58321",49911.422,"179","Brocket","ND",48.204745,-98.31437
"19457","58323",57479,"65","Calvin","ND",48.849591,-98.90525
"19458","58324",43684,"1614","Cando","ND",48.485321,-99.2076
"19459","58325",49315.5444,"208","Churchs Ferry","ND",48.272135,-99.16654
"19460","58327",54181,"411","Crary","ND",48.088486,-98.56277
"19461","58329",31285.1751,"3162","Dunseith","ND",48.855835,-100.03636
"19462","58330",54181,"459","Edmore","ND",48.427738,-98.52492
"19463","58331",43684,"175","Egeland","ND",48.65545,-99.11415
"19464","58332",34627.6521,"426","Esmond","ND",48.058376,-99.77766
"19465","58335",20214,"1557","Fort Totten","ND",47.968523,-99.02831
"19466","58338",54908.5388,"136","Hampden","ND",48.530196,-98.641
"19467","58339",43684,"46","Hansboro","ND",48.900063,-99.427769
"19468","58341",36391.9963,"2963","Harvey","ND",47.767862,-99.84416
"19469","58343",33942,"133","Knox","ND",48.311156,-99.70744
"19470","58344",39299.161,"1058","Lakota","ND",48.021136,-98.33502
"19471","58345",52001.164,"206","Lawton","ND",48.303578,-98.33378
"19472","58346",34277.1248,"756","Leeds","ND",48.286717,-99.42675
"19473","58348",34596.042,"962","Maddock","ND",47.955217,-99.52317
"19474","58351",25645.8956,"580","Minnewaukan","ND",48.100632,-99.29718
"19475","58352",56764.419,"560","Munich","ND",48.696001,-98.87272
"19476","58353",35625,"165","Mylo","ND",48.636915,-99.61665
"19477","58355",57479,"111","Nekoma","ND",48.591846,-98.36827
"19478","58356",38544.3702,"1955","New Rockford","ND",47.669608,-99.10553
"19479","58357",20214,"318","Oberon","ND",47.931081,-99.22269
"19480","58361",39071,"223","Pekin","ND",47.75436,-98.33975
"19481","58362",54181,"109","Penn","ND",48.223375,-99.09558
"19482","58363",42719.3377,"117","Perth","ND",48.742513,-99.42744
"19483","58365",43684,"468","Rocklake","ND",48.84741,-99.26643
"19484","58366",35625,"1076","Rolette","ND",48.653781,-99.91768
"19485","58367",29406.6291,"1843","Rolla","ND",48.855873,-99.58558
"19486","58368",36776.9369,"4043","Rugby","ND",48.273263,-100.00991
"19487","58369",30318.176,"1140","Saint John","ND",48.937584,-99.8055
"19488","58370",32364.0456,"1345","Saint Michael","ND",47.994379,-98.86913
"19489","58372",52242.418,"137","Sarles","ND",48.947387,-99.02227
"19490","58374",35702.569,"665","Sheyenne","ND",47.839733,-99.07241
"19491","58377",53927.9668,"419","Starkweather","ND",48.478826,-98.87311
"19492","58379",32446,"271","Tokio","ND",47.934575,-98.82459
"19493","58380",38629.3927,"478","Tolna","ND",47.836237,-98.51502
"19494","58381",33906.3058,"408","Warwick","ND",47.840223,-98.74895
"19495","58382",54181,"225","Webster","ND",48.318106,-98.79973
"19496","58384",37208.9444,"724","Willow City","ND",48.609924,-100.26587
"19497","58385",32900.9778,"253","Wolford","ND",48.470278,-99.67497
"19498","58386",33712.3725,"161","York","ND",48.3223,-99.59878
"19499","58401",42640.6295,"17829","Jamestown","ND",46.906983,-98.72826
"19500","58402",42163,"143","Jamestown","ND",46.97882,-98.960032
"19501","58405",39369,"112","Jamestown","ND",46.913344,-98.699553
"19502","58413",35350.544,"1393","Ashley","ND",46.052308,-99.27476
"19503","58415",42305,"150","Berlin","ND",46.362812,-98.48404
"19504","58416",40085,"497","Binford","ND",47.555709,-98.34567
"19505","58418",41121.2942,"429","Bowdon","ND",47.42157,-99.63946
"19506","58420",57204,"330","Buchanan","ND",47.073601,-98.85843
"19507","58421",41306.4232,"3125","Carrington","ND",47.450049,-99.08527
"19508","58422",41336,"258","Cathay","ND",47.609264,-99.42568
"19509","58423",40273.1,"100","Chaseley","ND",47.49417,-99.84212
"19510","58424",48231.4644,"355","Cleveland","ND",46.888946,-99.11315
"19511","58425",40085,"1538","Cooperstown","ND",47.446297,-98.13417
"19512","58426",57204,"245","Courtenay","ND",47.227781,-98.58545
"19513","58428",34250,"268","Dawson","ND",46.868175,-99.74913
"19514","58429",53389.552,"365","Dazey","ND",47.201159,-98.13662
"19515","58430",37727,"115","Denhoff","ND",47.581276,-100.27173
"19516","58431",42305,"154","Dickey","ND",46.522016,-98.48352
"19517","58433",42726.3671,"1238","Edgeley","ND",46.366866,-98.72145
"19518","58436",32948.1764,"2158","Ellendale","ND",46.067077,-98.58044
"19519","58438",41336,"822","Fessenden","ND",47.652764,-99.61938
"19520","58439",82775,"346","Forbes","ND",46.014472,-98.83181
"19521","58440",39472.4834,"223","Fredonia","ND",46.310458,-99.13151
"19522","58441",50852,"443","Fullerton","ND",46.163828,-98.38912
